word=prancha de madeira	pleasantness=-0.033	attention=0	sensitivity=0.075	aptitude=0	polarity=-0.036
word=invenção	pleasantness=-0.039	attention=0.201	sensitivity=-0.137	aptitude=0.171	polarity=0.065
word=projeto	pleasantness=0.041	attention=0.157	sensitivity=0	aptitude=0.164	polarity=0.121
word=lindo som	pleasantness=0.046	attention=-0.66	sensitivity=0	aptitude=0.365	polarity=0.357
word=construir o muro	pleasantness=-0.053	attention=0.111	sensitivity=0	aptitude=0.12	polarity=0.059
word=ir para o estrangeiro	pleasantness=0	attention=0.067	sensitivity=0	aptitude=0.062	polarity=0.043
word=cabeça em casa	pleasantness=0.788	attention=0.592	sensitivity=-0.207	aptitude=0.342	polarity=0.505
word=belicista	pleasantness=-0.024	attention=0	sensitivity=-0.137	aptitude=-0.076	polarity=-0.079
word=afrodisíaco	pleasantness=0.181	attention=0.171	sensitivity=-0.209	aptitude=0.26	polarity=0.134
word=irritar o som	pleasantness=-0.177	attention=-0.049	sensitivity=0.035	aptitude=-0.081	polarity=-0.081
word=partícula minúscula	pleasantness=0	attention=0.081	sensitivity=0.044	aptitude=0.106	polarity=0.048
word=má ação	pleasantness=-0.966	attention=0	sensitivity=0.313	aptitude=-0.934	polarity=-0.738
word=arte de lápis	pleasantness=0	attention=0.11	sensitivity=0	aptitude=0.14	polarity=0.083
word=recepção	pleasantness=0.141	attention=-0.125	sensitivity=-0.063	aptitude=-0.06	polarity=0.048
word=atravessar a rua	pleasantness=-0.104	attention=0.133	sensitivity=-0.1	aptitude=0	polarity=-0.024
word=Magnólia	pleasantness=0	attention=0	sensitivity=0	aptitude=0.081	polarity=0.027
word=circunstância	pleasantness=-0.043	attention=0.166	sensitivity=-0.194	aptitude=0.213	polarity=0.047
word=breve	pleasantness=0	attention=0.154	sensitivity=-0.058	aptitude=0.17	polarity=0.089
word=paixão	pleasantness=0.356	attention=0.559	sensitivity=-0.329	aptitude=0.25	polarity=0.279
word=púlpito	pleasantness=0.023	attention=0.218	sensitivity=0.01	aptitude=0.235	polarity=0.155
word=ter empatia	pleasantness=0.054	attention=0.226	sensitivity=-0.228	aptitude=0.202	polarity=0.085
word=pão redondo	pleasantness=0.054	attention=-0.013	sensitivity=0.036	aptitude=0.132	polarity=0.054
word=manter relação	pleasantness=0.792	attention=0.803	sensitivity=0	aptitude=0.646	polarity=0.747
word=multidão	pleasantness=0.044	attention=0.075	sensitivity=0.019	aptitude=0.081	polarity=0.06
word=ventre	pleasantness=-0.032	attention=0	sensitivity=-0.126	aptitude=-0.069	polarity=-0.076
word=show de jogo	pleasantness=-0.051	attention=0.29	sensitivity=-0.115	aptitude=0.264	polarity=0.129
word=tornar a vida melhor	pleasantness=0.042	attention=0	sensitivity=-0.121	aptitude=0	polarity=-0.026
word=armazenamento de documento	pleasantness=0	attention=0.101	sensitivity=0	aptitude=0	polarity=0.034
word=cristão	pleasantness=0.023	attention=0.303	sensitivity=-0.087	aptitude=0.261	polarity=0.167
word=limpar o corpo	pleasantness=0	attention=0	sensitivity=0	aptitude=0.09	polarity=0.03
word=muito sexo	pleasantness=0.791	attention=0.934	sensitivity=0	aptitude=0.85	polarity=0.858
word=vida humana essencial	pleasantness=0	attention=0.078	sensitivity=-0.077	aptitude=0.147	polarity=0.049
word=ganhar dinheiro	pleasantness=0.096	attention=-0.103	sensitivity=0.138	aptitude=-0.175	polarity=-0.038
word=trabalho penoso	pleasantness=-0.302	attention=0.089	sensitivity=-0.106	aptitude=-0.032	polarity=-0.117
word=desesperança	pleasantness=-0.44	attention=0.407	sensitivity=-0.155	aptitude=-0.197	polarity=-0.128
word=sistema esquelético	pleasantness=0.042	attention=-0.069	sensitivity=0	aptitude=-0.037	polarity=0.025
word=tragédia	pleasantness=-0.232	attention=-0.049	sensitivity=-0.183	aptitude=-0.039	polarity=-0.135
word=breakable	pleasantness=0	attention=0	sensitivity=0.025	aptitude=0.155	polarity=0.043
word=cabelos secos molhados	pleasantness=-0.068	attention=0	sensitivity=-0.059	aptitude=0	polarity=-0.042
word=quantia monetária	pleasantness=-0.03	attention=0.251	sensitivity=0	aptitude=0.164	polarity=0.128
word=zona	pleasantness=0.025	attention=0.07	sensitivity=0.016	aptitude=0.088	polarity=0.056
word=ler e-mail	pleasantness=-0.058	attention=-0.076	sensitivity=0.088	aptitude=-0.133	polarity=-0.068
word=Sirva quente	pleasantness=0.067	attention=0.089	sensitivity=0	aptitude=0.094	polarity=0.083
word=obter um grau	pleasantness=0	attention=-0.032	sensitivity=0	aptitude=-0.158	polarity=-0.042
word=qualificar-se	pleasantness=0	attention=0	sensitivity=0	aptitude=0.963	polarity=0.321
word=aprender a ler	pleasantness=-0.105	attention=0	sensitivity=0	aptitude=-0.13	polarity=-0.078
word=horrorizada	pleasantness=-0.477	attention=0.373	sensitivity=-0.177	aptitude=-0.184	polarity=-0.155
word=rigidez	pleasantness=-0.047	attention=-0.094	sensitivity=0.033	aptitude=-0.099	polarity=-0.028
word=Alegre	pleasantness=0.62	attention=0.643	sensitivity=-0.239	aptitude=0.287	polarity=0.437
word=identidade	pleasantness=0.122	attention=0.159	sensitivity=-0.054	aptitude=0.217	polarity=0.148
word=causar dor	pleasantness=-0.216	attention=-0.165	sensitivity=-0.143	aptitude=-0.209	polarity=-0.134
word=boa higiene	pleasantness=0.101	attention=0	sensitivity=0	aptitude=0.063	polarity=0.055
word=consulte o especialista	pleasantness=-0.058	attention=0	sensitivity=0.028	aptitude=0	polarity=-0.029
word=obter resultado	pleasantness=-0.169	attention=-0.011	sensitivity=0.011	aptitude=-0.157	polarity=-0.109
word=água se relacionam	pleasantness=0.026	attention=0.072	sensitivity=0	aptitude=0.204	polarity=0.101
word=me sinto só	pleasantness=-0.364	attention=-0.213	sensitivity=-0.16	aptitude=-0.349	polarity=-0.22
word=item de lista	pleasantness=-0.081	attention=0.131	sensitivity=0.018	aptitude=0.068	polarity=0.033
word=recipiente de vidro	pleasantness=0	attention=0	sensitivity=0.013	aptitude=0.092	polarity=0.026
word=de repente	pleasantness=0.029	attention=-0.17	sensitivity=-0.232	aptitude=0.351	polarity=0.106
word=solidão	pleasantness=0	attention=-0.117	sensitivity=0	aptitude=-0.305	polarity=-0.063
word=área de água	pleasantness=-0.052	attention=0.077	sensitivity=0	aptitude=0.112	polarity=0.046
word=Não se mexa	pleasantness=0	attention=0.105	sensitivity=0	aptitude=0.128	polarity=0.078
word=água doce	pleasantness=0.057	attention=0.118	sensitivity=-0.049	aptitude=0.151	polarity=0.092
word=temìvel	pleasantness=-0.418	attention=0.409	sensitivity=-0.157	aptitude=-0.186	polarity=-0.117
word=esnobada	pleasantness=-0.267	attention=-0.022	sensitivity=0	aptitude=-0.202	polarity=-0.149
word=encontrar a montanha	pleasantness=0	attention=0	sensitivity=0.109	aptitude=0	polarity=-0.036
word=nome comum	pleasantness=0.024	attention=0	sensitivity=0	aptitude=0.05	polarity=0.025
word=trazer presente	pleasantness=0.719	attention=0.988	sensitivity=0	aptitude=0	polarity=0.569
word=Olha temìvel	pleasantness=-0.932	attention=0	sensitivity=0.096	aptitude=-0.929	polarity=-0.652
word=tornar-se pai	pleasantness=-0.062	attention=0.2	sensitivity=-0.1	aptitude=0.168	polarity=0.069
word=lutar contra os outros	pleasantness=-0.091	attention=0.079	sensitivity=-0.073	aptitude=0	polarity=-0.028
word=proceder	pleasantness=0	attention=0.29	sensitivity=-0.149	aptitude=0.418	polarity=0.186
word=gesto de mão	pleasantness=-0.088	attention=-0.004	sensitivity=0.034	aptitude=-0.067	polarity=-0.062
word=self-depreciation	pleasantness=-0.399	attention=0.425	sensitivity=-0.145	aptitude=-0.186	polarity=-0.102
word=desmaiar	pleasantness=-0.065	attention=-0.048	sensitivity=0	aptitude=-0.113	polarity=-0.043
word=caixa de fósforos	pleasantness=0.087	attention=0.113	sensitivity=-0.087	aptitude=0	polarity=0.038
word=irritar	pleasantness=-0.129	attention=0	sensitivity=0.688	aptitude=-0.681	polarity=-0.499
word=woefulness	pleasantness=-0.906	attention=0.138	sensitivity=-0.63	aptitude=0.071	polarity=-0.442
word=alimentar a pessoa	pleasantness=0.867	attention=0	sensitivity=0	aptitude=0	polarity=0.289
word=residente	pleasantness=0.046	attention=0.076	sensitivity=-0.063	aptitude=0.059	polarity=0.039
word=Torne-se amigo	pleasantness=0	attention=0	sensitivity=0	aptitude=0.848	polarity=0.283
word=demo	pleasantness=0	attention=0	sensitivity=0.07	aptitude=0	polarity=-0.023
word=despreocupadamente	pleasantness=0.069	attention=0.6	sensitivity=-0.202	aptitude=0.054	polarity=0.174
word=militar	pleasantness=-0.026	attention=0.082	sensitivity=-0.065	aptitude=-0.094	polarity=-0.034
word=livro de biologia	pleasantness=0	attention=-0.131	sensitivity=-0.053	aptitude=0.08	polarity=0.053
word=fazer home run	pleasantness=0.506	attention=0.659	sensitivity=-0.246	aptitude=0.242	polarity=0.387
word=joaninha	pleasantness=-0.026	attention=-0.077	sensitivity=0.12	aptitude=-0.109	polarity=-0.059
word=falha	pleasantness=-0.076	attention=0.075	sensitivity=-0.179	aptitude=0	polarity=-0.06
word=guerra fria	pleasantness=-0.951	attention=0	sensitivity=0.84	aptitude=-0.979	polarity=-0.923
word=Ver através	pleasantness=-0.034	attention=0.065	sensitivity=0.012	aptitude=0.129	polarity=0.049
word=gagueira	pleasantness=-0.274	attention=-0.023	sensitivity=0	aptitude=-0.216	polarity=-0.156
word=receber a recompensa	pleasantness=0.559	attention=0.313	sensitivity=-0.212	aptitude=0.261	polarity=0.307
word=roubar banco	pleasantness=-0.05	attention=-0.057	sensitivity=-0.078	aptitude=0.145	polarity=0.025
word=dominação	pleasantness=0.069	attention=0.155	sensitivity=-0.103	aptitude=0.059	polarity=0.06
word=misoginia	pleasantness=-0.075	attention=0.195	sensitivity=0.629	aptitude=-0.633	polarity=-0.381
word=buraco da fechadura	pleasantness=0	attention=0.084	sensitivity=0	aptitude=0	polarity=0.028
word=vara	pleasantness=0.08	attention=-0.463	sensitivity=0.037	aptitude=0.204	polarity=0.237
word=flacidez	pleasantness=-0.427	attention=-0.14	sensitivity=-0.069	aptitude=-0.372	polarity=-0.243
word=causar a morte	pleasantness=-0.17	attention=0	sensitivity=-0.184	aptitude=-0.188	polarity=-0.181
word=declaração política	pleasantness=-0.025	attention=0.156	sensitivity=0	aptitude=0	polarity=0.044
word=verificar preço	pleasantness=-0.072	attention=0	sensitivity=0	aptitude=-0.029	polarity=-0.034
word=sem dinheiro	pleasantness=-0.396	attention=0.127	sensitivity=-0.1	aptitude=0	polarity=-0.123
word=sangue azul	pleasantness=0.064	attention=0.087	sensitivity=0	aptitude=0.135	polarity=0.095
word=Eden	pleasantness=0	attention=0.085	sensitivity=0	aptitude=0.146	polarity=0.077
word=fio de cobre	pleasantness=0.085	attention=0	sensitivity=0	aptitude=0	polarity=0.028
word=roda de carro	pleasantness=-0.041	attention=-0.163	sensitivity=0	aptitude=0.056	polarity=0.059
word=trauma	pleasantness=-0.886	attention=0	sensitivity=-0.795	aptitude=-0.857	polarity=-0.846
word=lutador de wrestling	pleasantness=0.028	attention=0.08	sensitivity=0	aptitude=-0.038	polarity=0.023
word=atroz	pleasantness=-0.477	attention=0.373	sensitivity=-0.177	aptitude=-0.184	polarity=-0.155
word=serviço religioso	pleasantness=0.051	attention=0.291	sensitivity=0	aptitude=0.322	polarity=0.221
word=dança de alegria	pleasantness=0	attention=0.091	sensitivity=0	aptitude=0.073	polarity=0.055
word=Divisão	pleasantness=0	attention=0.119	sensitivity=0	aptitude=0.106	polarity=0.075
word=peso leve	pleasantness=0.044	attention=-0.661	sensitivity=0	aptitude=0.361	polarity=0.355
word=abandono	pleasantness=-0.521	attention=0.391	sensitivity=-0.243	aptitude=-0.149	polarity=-0.174
word=Ver a distância	pleasantness=0	attention=0	sensitivity=-0.095	aptitude=0	polarity=-0.032
word=Adicionar o número da coluna	pleasantness=0	attention=0.083	sensitivity=0.039	aptitude=0.074	polarity=0.039
word=sapatos novos	pleasantness=0	attention=-0.006	sensitivity=0.082	aptitude=0	polarity=-0.025
word=surgem	pleasantness=0	attention=0.135	sensitivity=-0.087	aptitude=0.123	polarity=0.057
word=cultivar	pleasantness=0	attention=0.111	sensitivity=0	aptitude=0.116	polarity=0.076
word=brincar	pleasantness=0.79	attention=0	sensitivity=0	aptitude=-0.948	polarity=-0.053
word=melancólico	pleasantness=0.043	attention=0.606	sensitivity=-0.284	aptitude=0.105	polarity=0.157
word=artigo de jornal	pleasantness=0.021	attention=0	sensitivity=0	aptitude=0.076	polarity=0.032
word=arremessador de contêiner	pleasantness=0.093	attention=-0.021	sensitivity=0	aptitude=0.056	polarity=0.057
word=Tribunal	pleasantness=0.028	attention=0.097	sensitivity=0	aptitude=0.086	polarity=0.07
word=gol	pleasantness=0.05	attention=0.223	sensitivity=-0.049	aptitude=0.303	polarity=0.176
word=desespero	pleasantness=-0.091	attention=0.088	sensitivity=-0.137	aptitude=0.061	polarity=-0.026
word=usar maquiagem	pleasantness=0.699	attention=0.622	sensitivity=-0.232	aptitude=0.322	polarity=0.47
word=folha de cama	pleasantness=0	attention=0.943	sensitivity=0	aptitude=0	polarity=0.314
word=excitação	pleasantness=0.676	attention=0.63	sensitivity=-0.237	aptitude=0.314	polarity=0.461
word=grande chapéu	pleasantness=0.038	attention=0.079	sensitivity=0.03	aptitude=0.083	polarity=0.057
word=taxa de matrícula	pleasantness=-0.032	attention=-0.031	sensitivity=-0.054	aptitude=-0.201	polarity=-0.085
word=simplicidade	pleasantness=0.448	attention=0.292	sensitivity=0.129	aptitude=0.224	polarity=0.278
word=piada engraçada	pleasantness=0.225	attention=-0.049	sensitivity=0	aptitude=0.07	polarity=0.115
word=okey	pleasantness=0.075	attention=0.229	sensitivity=-0.176	aptitude=0.409	polarity=0.179
word=aprender ciência	pleasantness=0.798	attention=0.754	sensitivity=0	aptitude=0.779	polarity=0.777
word=álgebra	pleasantness=0.043	attention=-0.044	sensitivity=0.065	aptitude=0.05	polarity=0.024
word=forma de substantivo	pleasantness=0	attention=0.192	sensitivity=-0.091	aptitude=0.149	polarity=0.083
word=dilema	pleasantness=-0.023	attention=0	sensitivity=-0.085	aptitude=0	polarity=-0.036
word=refletir	pleasantness=-0.129	attention=0.13	sensitivity=-0.107	aptitude=-0.059	polarity=-0.055
word=aventura	pleasantness=0.072	attention=0	sensitivity=-0.169	aptitude=0.177	polarity=0.027
word=entorpecer	pleasantness=0.062	attention=-0.076	sensitivity=-0.268	aptitude=0.22	polarity=0.03
word=emprestar o livro da biblioteca	pleasantness=0.601	attention=0.647	sensitivity=-0.266	aptitude=0.322	polarity=0.435
word=fazer com que alguém morra	pleasantness=-0.239	attention=-0.012	sensitivity=-0.158	aptitude=-0.261	polarity=-0.215
word=capitalizar	pleasantness=0.101	attention=0.275	sensitivity=-0.112	aptitude=0.376	polarity=0.213
word=Igreja Católica	pleasantness=0	attention=0.221	sensitivity=0.037	aptitude=0.227	polarity=0.137
word=beber muita cerveja	pleasantness=-0.063	attention=0	sensitivity=0	aptitude=-0.035	polarity=-0.033
word=misantropo	pleasantness=-0.254	attention=0.301	sensitivity=0.351	aptitude=-0.51	polarity=-0.271
word=vida essencial	pleasantness=0.047	attention=0.123	sensitivity=-0.056	aptitude=0.157	polarity=0.09
word=mecânico de automóveis	pleasantness=0	attention=0	sensitivity=0	aptitude=0.882	polarity=0.294
word=queimar calorias	pleasantness=-0.032	attention=-0.048	sensitivity=0.038	aptitude=-0.072	polarity=-0.031
word=pinça	pleasantness=0.028	attention=-0.243	sensitivity=0.061	aptitude=-0.05	polarity=0.053
word=partida	pleasantness=0	attention=0.153	sensitivity=-0.075	aptitude=0.245	polarity=0.108
word=toninha	pleasantness=0	attention=0	sensitivity=-0.076	aptitude=0	polarity=-0.025
word=música de forma	pleasantness=0.136	attention=-0.092	sensitivity=0.087	aptitude=-0.033	polarity=0.036
word=Use a faca	pleasantness=-0.094	attention=-0.016	sensitivity=0	aptitude=-0.232	polarity=-0.103
word=banda country	pleasantness=-0.042	attention=-0.044	sensitivity=-0.045	aptitude=-0.044	polarity=-0.029
word=arroz trigo	pleasantness=0	attention=0.085	sensitivity=0.045	aptitude=0.069	polarity=0.036
word=aveia	pleasantness=0	attention=0.108	sensitivity=0.012	aptitude=0	polarity=0.032
word=fruta de árvore	pleasantness=0.058	attention=0	sensitivity=0.041	aptitude=0.086	polarity=0.034
word=reação física	pleasantness=-0.061	attention=0.151	sensitivity=-0.255	aptitude=0.081	polarity=-0.028
word=laboratório	pleasantness=0	attention=-0.016	sensitivity=-0.061	aptitude=-0.052	polarity=-0.032
word=preço barato	pleasantness=-0.036	attention=0.273	sensitivity=-0.046	aptitude=0.244	polarity=0.145
word=item de exibição	pleasantness=-0.048	attention=0.151	sensitivity=-0.094	aptitude=0.187	polarity=0.065
word=proximidade	pleasantness=0.675	attention=0.6	sensitivity=-0.226	aptitude=0.259	polarity=0.436
word=fechar a mão	pleasantness=-0.105	attention=-0.046	sensitivity=0.095	aptitude=-0.331	polarity=-0.162
word=cheque em branco	pleasantness=0.046	attention=-0.66	sensitivity=0	aptitude=0.365	polarity=0.357
word=indignado	pleasantness=-0.139	attention=0.146	sensitivity=0.623	aptitude=-0.637	polarity=-0.418
word=cientista	pleasantness=-0.061	attention=0.075	sensitivity=0	aptitude=-0.122	polarity=-0.036
word=Unite	pleasantness=0.084	attention=0.122	sensitivity=-0.086	aptitude=0.137	polarity=0.086
word=placa de dardo	pleasantness=0.035	attention=-0.108	sensitivity=0.026	aptitude=0	polarity=0.039
word=túnel	pleasantness=-0.045	attention=0	sensitivity=0	aptitude=-0.047	polarity=-0.031
word=necrotério	pleasantness=-0.06	attention=0.09	sensitivity=-0.148	aptitude=-0.157	polarity=-0.092
word=plano de ataque	pleasantness=-0.129	attention=-0.013	sensitivity=-0.045	aptitude=-0.265	polarity=-0.142
word=tocar saxofone	pleasantness=0.029	attention=0.121	sensitivity=-0.08	aptitude=0	polarity=0.023
word=estilo	pleasantness=0.072	attention=0.107	sensitivity=-0.047	aptitude=0.161	polarity=0.098
word=mudar o governo	pleasantness=-0.101	attention=0.199	sensitivity=0	aptitude=0.08	polarity=0.059
word=encontrar o novo amigo	pleasantness=0	attention=0.827	sensitivity=0	aptitude=0.84	polarity=0.556
word=divertido tempo	pleasantness=0.143	attention=-0.168	sensitivity=0	aptitude=0	polarity=0.104
word=cair o chão	pleasantness=-0.076	attention=-0.052	sensitivity=-0.055	aptitude=-0.136	polarity=-0.072
word=ambientalista	pleasantness=0.214	attention=0.258	sensitivity=-0.09	aptitude=0.2	polarity=0.194
word=Sinta o conforto	pleasantness=0.483	attention=0.171	sensitivity=-0.077	aptitude=0.275	polarity=0.284
word=unidade	pleasantness=0.099	attention=0.073	sensitivity=0	aptitude=0.19	polarity=0.121
word=duramente atingidos	pleasantness=-0.025	attention=-0.042	sensitivity=0.045	aptitude=-0.071	polarity=-0.033
word=titular de talão de cheques	pleasantness=0	attention=0	sensitivity=0.036	aptitude=-0.11	polarity=-0.049
word=três sílabas	pleasantness=-0.121	attention=0.098	sensitivity=-0.07	aptitude=0	polarity=-0.031
word=?	pleasantness=0.512	attention=0.658	sensitivity=-0.254	aptitude=0.256	polarity=0.391
word=conexão ruim	pleasantness=-0.096	attention=-0.036	sensitivity=0.061	aptitude=0	polarity=-0.04
word=bomba nuclear	pleasantness=0	attention=-0.024	sensitivity=0	aptitude=-0.168	polarity=-0.048
word=carteira de dinheiro	pleasantness=0	attention=0.146	sensitivity=0	aptitude=0	polarity=0.049
word=ALTER	pleasantness=-0.039	attention=0.224	sensitivity=0	aptitude=0.221	polarity=0.135
word=escolha time	pleasantness=-0.112	attention=0.078	sensitivity=0	aptitude=-0.057	polarity=-0.03
word=colocar-se	pleasantness=-0.105	attention=0	sensitivity=-0.088	aptitude=0.075	polarity=-0.039
word=real	pleasantness=0.067	attention=0.134	sensitivity=-0.051	aptitude=0.182	polarity=0.111
word=evitar a dor	pleasantness=0	attention=0.09	sensitivity=-0.143	aptitude=0.121	polarity=0.023
word=caçador	pleasantness=0	attention=0	sensitivity=-0.113	aptitude=-0.123	polarity=-0.079
word=Faça cara de incomum	pleasantness=-0.085	attention=0	sensitivity=0.015	aptitude=0	polarity=-0.033
word=mamífero marinho	pleasantness=0.024	attention=0.102	sensitivity=-0.068	aptitude=0.074	polarity=0.044
word=freio de emergência	pleasantness=0	attention=-0.057	sensitivity=0	aptitude=0.05	polarity=0.036
word=Pule	pleasantness=-0.081	attention=0.124	sensitivity=-0.094	aptitude=0.176	polarity=0.042
word=acontecer agora	pleasantness=0	attention=0	sensitivity=-0.137	aptitude=0.219	polarity=0.027
word=se acumulam	pleasantness=0.02	attention=0.131	sensitivity=-0.081	aptitude=0.279	polarity=0.116
word=inflamável	pleasantness=0.024	attention=0	sensitivity=-0.066	aptitude=0.129	polarity=0.029
word=verde amarelo	pleasantness=-0.062	attention=0.081	sensitivity=0	aptitude=0.082	polarity=0.034
word=escrever o relatório	pleasantness=0	attention=0	sensitivity=0	aptitude=0.881	polarity=0.294
word=encontrar o número	pleasantness=-0.127	attention=0.26	sensitivity=0	aptitude=0.094	polarity=0.076
word=Planeje com antecedência	pleasantness=-0.159	attention=0.1	sensitivity=0	aptitude=-0.028	polarity=-0.029
word=comer biscoito	pleasantness=0.927	attention=0.742	sensitivity=0	aptitude=0.879	polarity=0.849
word=Sinta-se fortemente	pleasantness=0.164	attention=0.232	sensitivity=-0.249	aptitude=0.273	polarity=0.14
word=conta empresarial	pleasantness=-0.043	attention=0.28	sensitivity=-0.056	aptitude=0.077	polarity=0.086
word=atualização	pleasantness=0.1	attention=0	sensitivity=0.011	aptitude=0	polarity=0.03
word=pedra de nascimento	pleasantness=0.032	attention=0.106	sensitivity=-0.065	aptitude=0	polarity=0.024
word=perder o artigo	pleasantness=-0.929	attention=0	sensitivity=0.228	aptitude=-0.91	polarity=-0.689
word=MasterCard	pleasantness=0	attention=0.258	sensitivity=-0.083	aptitude=0.119	polarity=0.098
word=aprender a pessoa	pleasantness=-0.043	attention=-0.098	sensitivity=0.024	aptitude=-0.152	polarity=-0.04
word=Atletismo	pleasantness=0.028	attention=-0.009	sensitivity=0.05	aptitude=0.092	polarity=0.026
word=país de regra	pleasantness=-0.044	attention=0.15	sensitivity=0	aptitude=0.062	polarity=0.056
word=Faça que alguém chateado	pleasantness=-0.273	attention=-0.094	sensitivity=-0.132	aptitude=-0.155	polarity=-0.155
word=mau funcionamento	pleasantness=-0.123	attention=0.079	sensitivity=-0.124	aptitude=0	polarity=-0.056
word=presas de canto	pleasantness=-0.12	attention=-0.053	sensitivity=-0.047	aptitude=-0.127	polarity=-0.08
word=nicotina	pleasantness=0.158	attention=0	sensitivity=-0.066	aptitude=0	polarity=0.031
word=peso	pleasantness=-0.298	attention=0.127	sensitivity=-0.114	aptitude=0.105	polarity=-0.06
word=Sinto pena	pleasantness=-0.718	attention=0.086	sensitivity=-0.612	aptitude=0.086	polarity=-0.386
word=encontrar o carrinho de linha	pleasantness=-0.152	attention=0	sensitivity=0	aptitude=-0.149	polarity=-0.1
word=beneficente	pleasantness=0.578	attention=0.672	sensitivity=-0.286	aptitude=0.305	polarity=0.423
word=dispositivo elétrico	pleasantness=0.079	attention=0.071	sensitivity=0	aptitude=0.183	polarity=0.111
word=Claro sólido	pleasantness=-0.024	attention=0	sensitivity=0.019	aptitude=0.113	polarity=0.023
word=ler a cópia fina	pleasantness=-0.059	attention=0	sensitivity=-0.063	aptitude=0	polarity=-0.041
word=achados e perdidos	pleasantness=0	attention=0.086	sensitivity=-0.069	aptitude=0.12	polarity=0.046
word=Duquesa	pleasantness=0.057	attention=0.096	sensitivity=0	aptitude=0.104	polarity=0.086
word=Espera que	pleasantness=0.081	attention=0.59	sensitivity=-0.365	aptitude=0.327	polarity=0.211
word=comprometer-se	pleasantness=-0.046	attention=0.194	sensitivity=-0.106	aptitude=0.124	polarity=0.055
word=tornar a vida fácil	pleasantness=0.034	attention=0.067	sensitivity=0	aptitude=0.098	polarity=0.066
word=escravo	pleasantness=0	attention=0.071	sensitivity=-0.153	aptitude=0	polarity=-0.027
word=fazer a mente	pleasantness=-0.037	attention=0.149	sensitivity=0	aptitude=0.071	polarity=0.061
word=Despeje o líquido	pleasantness=0.029	attention=0.134	sensitivity=-0.138	aptitude=0.221	polarity=0.082
word=perder a chave	pleasantness=-0.164	attention=0	sensitivity=-0.06	aptitude=-0.072	polarity=-0.099
word=Aprecie a beleza	pleasantness=0.825	attention=0.923	sensitivity=0	aptitude=0.934	polarity=0.894
word=dia chuvoso	pleasantness=-0.099	attention=0	sensitivity=-0.152	aptitude=-0.161	polarity=-0.137
word=reverente	pleasantness=0.047	attention=0.555	sensitivity=-0.337	aptitude=0.171	polarity=0.145
word=envergonhado	pleasantness=-0.707	attention=0.317	sensitivity=-0.415	aptitude=-0.071	polarity=-0.292
word=clamam	pleasantness=-0.139	attention=-0.057	sensitivity=-0.166	aptitude=-0.045	polarity=-0.098
word=álcool	pleasantness=0.11	attention=-0.013	sensitivity=0	aptitude=0	polarity=0.041
word=preparar o lanche	pleasantness=-0.05	attention=-0.025	sensitivity=0.013	aptitude=-0.049	polarity=-0.029
word=cabelo de forma	pleasantness=0	attention=-0.012	sensitivity=0.045	aptitude=-0.041	polarity=-0.025
word=mente de nuvem	pleasantness=-0.129	attention=-0.035	sensitivity=-0.128	aptitude=-0.168	polarity=-0.13
word=desassossego	pleasantness=-0.493	attention=0.387	sensitivity=-0.233	aptitude=-0.183	polarity=-0.174
word=abrigo	pleasantness=0	attention=0.12	sensitivity=0.013	aptitude=0	polarity=0.036
word=acessório de roupas	pleasantness=0.056	attention=-0.13	sensitivity=0.084	aptitude=0.07	polarity=0.057
word=levar a praia	pleasantness=0.023	attention=-0.313	sensitivity=0.064	aptitude=-0.063	polarity=0.07
word=encontrar a escola	pleasantness=0.061	attention=-0.049	sensitivity=0	aptitude=0	polarity=0.037
word=Cuidar	pleasantness=0.055	attention=0.354	sensitivity=-0.362	aptitude=0.257	polarity=0.101
word=sinal de cifrão	pleasantness=0	attention=0.264	sensitivity=0.009	aptitude=0.144	polarity=0.133
word=paraíso	pleasantness=0.054	attention=0.098	sensitivity=0	aptitude=0.076	polarity=0.076
word=ir ao banheiro	pleasantness=-0.054	attention=0	sensitivity=0	aptitude=-0.092	polarity=-0.049
word=resíduos de papel	pleasantness=-0.952	attention=0	sensitivity=0	aptitude=-0.73	polarity=-0.561
word=Bem longe	pleasantness=-0.952	attention=0	sensitivity=0	aptitude=-0.722	polarity=-0.558
word=ir atrás	pleasantness=-0.029	attention=0.099	sensitivity=0	aptitude=0	polarity=0.023
word=Sinto por	pleasantness=-0.332	attention=0.454	sensitivity=-0.13	aptitude=-0.175	polarity=-0.061
word=usar chapéu	pleasantness=0.028	attention=0.149	sensitivity=-0.06	aptitude=0.121	polarity=0.079
word=patente militar	pleasantness=0.024	attention=0.072	sensitivity=0	aptitude=0	polarity=0.032
word=perdoar	pleasantness=0.601	attention=0.647	sensitivity=-0.266	aptitude=0.322	polarity=0.435
word=máquina de raio x	pleasantness=-0.031	attention=0	sensitivity=-0.106	aptitude=-0.221	polarity=-0.119
word=desinfectar	pleasantness=0.038	attention=0	sensitivity=0	aptitude=0.09	polarity=0.043
word=Figura de ação	pleasantness=0	attention=-0.128	sensitivity=0.01	aptitude=0	polarity=0.039
word=cookie	pleasantness=0.035	attention=-0.091	sensitivity=0	aptitude=0	polarity=0.042
word=monotonia	pleasantness=-0.169	attention=-0.079	sensitivity=-0.057	aptitude=-0.202	polarity=-0.116
word=perplex	pleasantness=0	attention=-0.85	sensitivity=0	aptitude=0	polarity=0.283
